region_id,기준일자,지하철_기준일자,버스_기준일자,지하철역수,지하철노선수,최근접지하철역명,최근접지하철역거리_m,버스정류소수,버스정류소_면적당,교통_매핑방법,교통_데이터출처
1156054000,2026-07-13,2026-07-13,2026-07-01,6,3,여의나루,421.0,58,6.879,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156055000,2026-07-13,2026-07-13,2026-07-01,2,2,영등포구청,158.0,20,26.854,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156056000,2026-07-13,2026-07-13,2026-07-01,2,2,당산,87.0,41,25.952,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156058500,2026-07-13,2026-07-13,2026-07-01,0,0,신도림,833.0,22,37.578,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156060500,2026-07-13,2026-07-13,2026-07-01,1,1,문래,362.0,43,24.084,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156061000,2026-07-13,2026-07-13,2026-07-01,1,1,양평,53.0,22,22.583,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156062000,2026-07-13,2026-07-13,2026-07-01,1,1,선유도,662.0,28,9.748,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156063000,2026-07-13,2026-07-13,2026-07-01,1,1,신길,512.0,20,27.686,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156065000,2026-07-13,2026-07-13,2026-07-01,0,0,신풍,776.0,24,46.18,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156066000,2026-07-13,2026-07-13,2026-07-01,0,0,신풍,797.0,12,37.225,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156067000,2026-07-13,2026-07-13,2026-07-01,0,0,신풍,403.0,21,42.485,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156068000,2026-07-13,2026-07-13,2026-07-01,2,2,신풍,354.0,23,37.223,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156069000,2026-07-13,2026-07-13,2026-07-01,3,2,서울지방병무청,278.0,31,47.936,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156070000,2026-07-13,2026-07-13,2026-07-01,0,0,대림(구로구청),723.0,16,32.089,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156071000,2026-07-13,2026-07-13,2026-07-01,1,1,대림(구로구청),483.0,12,20.974,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1156072000,2026-07-13,2026-07-13,2026-07-01,0,0,대림(구로구청),775.0,37,40.173,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159051000,2026-07-13,2026-07-13,2026-07-01,3,2,노들,384.0,49,30.392,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159052000,2026-07-13,2026-07-13,2026-07-01,0,0,노량진,402.0,12,19.996,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159053000,2026-07-13,2026-07-13,2026-07-01,2,1,숭실대입구(살피재),263.0,44,29.701,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159054000,2026-07-13,2026-07-13,2026-07-01,1,1,장승배기,276.0,36,46.249,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159055000,2026-07-13,2026-07-13,2026-07-01,0,0,신대방삼거리,475.0,33,51.813,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159056000,2026-07-13,2026-07-13,2026-07-01,0,0,장승배기,840.0,36,38.344,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159060500,2026-07-13,2026-07-13,2026-07-01,1,1,흑석(중앙대입구),393.0,55,32.22,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159062000,2026-07-13,2026-07-13,2026-07-01,3,3,사당,482.0,12,18.907,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159063000,2026-07-13,2026-07-13,2026-07-01,3,2,동작(현충원),695.0,26,9.417,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159064000,2026-07-13,2026-07-13,2026-07-01,0,0,남성,462.0,27,29.767,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159065000,2026-07-13,2026-07-13,2026-07-01,1,1,남성,452.0,4,9.178,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159065100,2026-07-13,2026-07-13,2026-07-01,0,0,남성,572.0,24,35.207,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159066000,2026-07-13,2026-07-13,2026-07-01,2,1,서울지방병무청,481.0,53,34.332,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159067000,2026-07-13,2026-07-13,2026-07-01,0,0,신대방,355.0,14,20.747,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1159068000,2026-07-13,2026-07-13,2026-07-01,2,1,보라매병원,242.0,26,26.812,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162052500,2026-07-13,2026-07-13,2026-07-01,1,1,당곡,448.0,25,33.064,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162054500,2026-07-13,2026-07-13,2026-07-01,0,0,숭실대입구(살피재),875.0,8,26.942,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162056500,2026-07-13,2026-07-13,2026-07-01,0,0,숭실대입구(살피재),760.0,29,42.791,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162057500,2026-07-13,2026-07-13,2026-07-01,0,0,낙성대,528.0,15,20.9,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162058500,2026-07-13,2026-07-13,2026-07-01,0,0,낙성대,1080.0,34,15.037,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162059500,2026-07-13,2026-07-13,2026-07-01,2,1,봉천,590.0,16,13.392,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162060500,2026-07-13,2026-07-13,2026-07-01,0,0,봉천,515.0,40,51.571,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162061500,2026-07-13,2026-07-13,2026-07-01,0,0,서울대입구(관악구청),371.0,12,31.214,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162062500,2026-07-13,2026-07-13,2026-07-01,1,1,낙성대,872.0,24,22.053,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162063000,2026-07-13,2026-07-13,2026-07-01,0,0,남태령,1005.0,9,2.745,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162064500,2026-07-13,2026-07-13,2026-07-01,2,2,서원,264.0,21,32.455,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162065500,2026-07-13,2026-07-13,2026-07-01,0,0,서원,582.0,10,18.363,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162066500,2026-07-13,2026-07-13,2026-07-01,1,1,관악산(서울대),523.0,23,24.454,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162068500,2026-07-13,2026-07-13,2026-07-01,1,1,신대방,517.0,18,28.097,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162069500,2026-07-13,2026-07-13,2026-07-01,1,1,신림,327.0,17,31.437,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162071500,2026-07-13,2026-07-13,2026-07-01,0,0,서울대벤처타운,1793.0,15,18.275,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162072500,2026-07-13,2026-07-13,2026-07-01,0,0,구로디지털단지,592.0,26,39.032,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162073500,2026-07-13,2026-07-13,2026-07-01,1,1,관악산(서울대),1822.0,51,6.072,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162074500,2026-07-13,2026-07-13,2026-07-01,0,0,서울대벤처타운,1283.0,30,11.528,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162076500,2026-07-13,2026-07-13,2026-07-01,0,0,신대방,1296.0,36,26.501,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1162077500,2026-07-13,2026-07-13,2026-07-01,0,0,서울대벤처타운,1142.0,22,22.642,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165051000,2026-07-13,2026-07-13,2026-07-01,1,1,남부터미널(예술의전당),406.0,34,24.608,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165052000,2026-07-13,2026-07-13,2026-07-01,2,2,양재(서초구청),717.0,44,35.766,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165053000,2026-07-13,2026-07-13,2026-07-01,3,2,남부터미널(예술의전당),598.0,73,24.363,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165053100,2026-07-13,2026-07-13,2026-07-01,0,0,사평,709.0,42,47.776,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165054000,2026-07-13,2026-07-13,2026-07-01,1,1,잠원,498.0,20,11.392,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165055000,2026-07-13,2026-07-13,2026-07-01,1,1,구반포,317.0,3,3.087,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165056000,2026-07-13,2026-07-13,2026-07-01,2,2,사평,198.0,19,19.161,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165057000,2026-07-13,2026-07-13,2026-07-01,1,1,신반포,423.0,17,12.187,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165058000,2026-07-13,2026-07-13,2026-07-01,0,0,잠원,642.0,16,12.792,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165058100,2026-07-13,2026-07-13,2026-07-01,3,3,고속터미널,450.0,32,22.439,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165059000,2026-07-13,2026-07-13,2026-07-01,0,0,구반포,701.0,21,31.019,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165060000,2026-07-13,2026-07-13,2026-07-01,1,1,내방,389.0,22,31.943,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165061000,2026-07-13,2026-07-13,2026-07-01,1,1,사당,712.0,35,18.396,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165062000,2026-07-13,2026-07-13,2026-07-01,1,1,방배,783.0,43,18.118,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165062100,2026-07-13,2026-07-13,2026-07-01,0,0,내방,332.0,29,30.564,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165065100,2026-07-13,2026-07-13,2026-07-01,1,1,양재시민의숲(매헌),1409.0,72,12.5,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165065200,2026-07-13,2026-07-13,2026-07-01,1,1,청계산입구,980.0,52,6.881,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1165066000,2026-07-13,2026-07-13,2026-07-01,1,1,청계산입구,1635.0,60,4.725,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168051000,2026-07-13,2026-07-13,2026-07-01,0,0,압구정,740.0,15,7.29,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168052100,2026-07-13,2026-07-13,2026-07-01,2,3,논현,458.0,18,14.311,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168053100,2026-07-13,2026-07-13,2026-07-01,4,2,학동,418.0,26,17.84,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168054500,2026-07-13,2026-07-13,2026-07-01,2,2,압구정,597.0,20,8.535,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168056500,2026-07-13,2026-07-13,2026-07-01,0,0,청담,613.0,25,10.741,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168058000,2026-07-13,2026-07-13,2026-07-01,2,2,봉은사,130.0,29,14.924,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168059000,2026-07-13,2026-07-13,2026-07-01,2,1,삼성중앙,418.0,21,16.917,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168060000,2026-07-13,2026-07-13,2026-07-01,1,1,도곡,419.0,18,22.244,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168061000,2026-07-13,2026-07-13,2026-07-01,4,3,학여울,649.0,30,16.34,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168063000,2026-07-13,2026-07-13,2026-07-01,0,0,한티,614.0,14,19.984,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168064000,2026-07-13,2026-07-13,2026-07-01,6,5,역삼,88.0,47,19.912,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168065000,2026-07-13,2026-07-13,2026-07-01,0,0,선릉,707.0,26,22.924,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168065500,2026-07-13,2026-07-13,2026-07-01,1,1,매봉,553.0,22,20.956,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168065600,2026-07-13,2026-07-13,2026-07-01,2,1,매봉,306.0,20,20.202,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168066000,2026-07-13,2026-07-13,2026-07-01,0,0,구룡,1051.0,15,10.353,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168067000,2026-07-13,2026-07-13,2026-07-01,3,1,개포동,554.0,34,15.168,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168067500,2026-07-13,2026-07-13,2026-07-01,1,1,대청,314.0,12,9.236,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168069000,2026-07-13,2026-07-13,2026-07-01,0,0,구룡,1364.0,28,16.825,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168070000,2026-07-13,2026-07-13,2026-07-01,0,0,수서,1759.0,66,10.374,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168072000,2026-07-13,2026-07-13,2026-07-01,1,1,일원,153.0,27,11.476,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168073000,2026-07-13,2026-07-13,2026-07-01,0,0,대청,858.0,15,15.744,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1168074000,,,,,,,,,,,
1168075000,2026-07-13,2026-07-13,2026-07-01,3,3,수서,129.0,20,12.284,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171051000,2026-07-13,2026-07-13,2026-07-01,1,1,천호(풍납토성),760.0,8,7.446,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
1171052000,2026-07-13,2026-07-13,2026-07-01,0,0,강동구청,1091.0,24,9.366,WGS84 좌표의 행정동 경계 포함 여부; 최근접 거리는 행정동 대표 중심점 기준 직선거리,서울특별시 T-DATA 지하철역 좌표정보; 서울 열린데이터광장 서울시 버스정류소 위치정보
